article_name,country,revision_id,population,article_quality
Eugène Goüin,France,764159683,65.1,Stub
Charles Aimé de Royrand,France,764357129,65.1,GA
Armand Berton (politician),France,764459234,65.1,Stub
Pierre Philippe Doublet,France,764459301,65.1,Stub
Jean-Louis Albitte,France,764459856,65.1,Stub
Jean-Michel Dubois,France,764514475,65.1,Stub
Hubert Derache,France,764642539,65.1,Start
Louis Marie Joseph de Brigode,France,764694389,65.1,Stub
Louis de Guiringaud,France,764695434,65.1,Stub
Alexandre Florent,France,764853625,65.1,Stub
César Trouin,France,764854573,65.1,Stub
Denis Gavini,France,764855083,65.1,Stub
Eugène Flotard,France,764855342,65.1,Stub
Ferdinand Boyer,France,764855373,65.1,Stub
Ferdinand Ducarre,France,764855379,65.1,Stub
Félix Deschange,France,764855455,65.1,Stub
Félix de Tarteron,France,764855459,65.1,Stub
Henri Palix,France,764855703,65.1,Stub
Jean-Baptiste Boffinton,France,764856074,65.1,Stub
Jules Cuttoli,France,764856256,65.1,Stub
Louis-Amédée Humbert,France,764856521,65.1,Stub
Léon Deyron,France,764856579,65.1,Stub
Marcel Vauthier,France,764856642,65.1,Stub
Michel Jobert,France,764856880,65.1,Stub
Prosper André,France,764857615,65.1,Stub
Roger Catroux,France,764857786,65.1,Stub
Serge Godard,France,764857959,65.1,Stub
Édouard Bamberger,France,764858868,65.1,Stub
Max Régis,France,764862074,65.1,B
Patrick Leclercq,France,764880432,65.1,Start
Claude Petit,France,765054090,65.1,Stub
Gabriel Guist'hau,France,765122073,65.1,Stub
Bureau de La Rivière,France,765185644,65.1,Start
Henri Martin (winemaker),France,765771488,65.1,Start
Hubert Védrine,France,765779276,65.1,Stub
Jean Auguste Berthaut,France,765899018,65.1,Stub
Jean-Louis Borel,France,765899569,65.1,Stub
Lucien Millevoye,France,765945253,65.1,Start
Robert Marjolin,France,766110226,65.1,Start
Léon Abrami,France,766260707,65.1,Stub
Thierry Foucaud,France,767224427,65.1,Stub
Jean-Jacques Panunzi,France,767225600,65.1,Stub
Michel Fontaine (French politician),France,767227386,65.1,Stub
Eugène Deloncle,France,767302854,65.1,Start
Paul Cuttoli,France,767561352,65.1,Stub
Chrétien François de Lamoignon de Basville,France,767623112,65.1,Stub
Joseph de Riquet de Caraman-Chimay (1836-1892),France,767714737,65.1,Stub
Louis-Charles Greffulhe,France,767746515,65.1,Stub
David Charpentier de Cossigny,France,767967855,65.1,Stub
Jacques Fernique,France,768071627,65.1,Stub
Marie-Louise Loubet,France,768093072,65.1,Stub
Charles de Varigny,France,768478007,65.1,GA
Pierre-René Lemas,France,768959510,65.1,Start
Edgar Le Bastard,France,768993812,65.1,Stub
Jules Brunard,France,769430300,65.1,Stub
Jean Cruppi,France,769601693,65.1,Stub
Yves Bertrand,France,769909586,65.1,Stub
Maurice Bokanowski,France,769937446,65.1,GA
Michel Roussin,France,769975005,65.1,Start
Joseph Romain-Desfossés,France,770132152,65.1,Start
Bertrand Renouvin,France,770177605,65.1,Start
Étienne Regnault,France,770361808,65.1,Stub
Job Durupt,France,770757272,65.1,Stub
Alexandre Rousselin de Saint-Albin,France,770891652,65.1,Start
Louis-Jules Trochu,France,770893888,65.1,Start
Pierre Philippe Denfert-Rochereau,France,770932475,65.1,Start
Jules Duvaux,France,771037447,65.1,Stub
Jules Cazot,France,771041075,65.1,Stub
Louis Tillaye,France,771042801,65.1,Stub
Jules Godin,France,771138915,65.1,Stub
Armand Léon de Baudry d'Asson,France,771297171,65.1,Stub
Jacques Médecin,France,771386303,65.1,Start
Amédée Domenech,France,771528915,65.1,Stub
Xavier de Villepin,France,771761593,65.1,Start
Édouard Jonas,France,772135413,65.1,C
Eugène Penancier,France,772496160,65.1,Stub
Constantin Pecqueur,France,772922197,65.1,Start
Ernest Granger,France,772922896,65.1,B
François Lamoureux,France,772973814,65.1,Stub
Anne Laubies,France,773101207,65.1,Stub
Eugénie Pétain,France,773918490,65.1,Stub
Maurice Ponga,France,774037111,65.1,Start
Dick Ukeiwé,France,774037253,65.1,Stub
Bernard Ukeiwé,France,774037292,65.1,Stub
Jean Taittinger,France,774250557,65.1,Stub
Fernand Tardy,France,774498677,65.1,Stub
René Audran,France,774636785,65.1,Stub
Catherine Picard,France,775488052,65.1,Stub
Jacques Michaut,France,775817422,65.1,Stub
"Armand Charles Emmanuel Guignard, comte de Saint-Priest",France,775827839,65.1,Stub
Michel Maurice-Bokanowski,France,775846789,65.1,C
Henri Dentz,France,776051675,65.1,Start
Jean-Martial Bineau,France,776328065,65.1,GA
Jean-Paul Cluzel,France,776330340,65.1,Stub
Jean Tupinier,France,776360878,65.1,C
Benjamin Abram,France,776683835,65.1,Start
Louis de Chappedelaine,France,776960526,65.1,Stub
High Commissioner of the Levant,France,777118546,65.1,Stub
Stéphane Artano,France,777126471,65.1,Stub
Jean-Pierre Cave,France,777483052,65.1,Stub
Joseph Lainé,France,777510248,65.1,Stub
Philippe Mestre,France,777665838,65.1,Stub
Henri Martin (French politician),France,777775713,65.1,Stub
Rirette Maîtrejean,France,778430404,65.1,Stub
Henri Barbé,France,778654258,65.1,Stub
Pierre Célor,France,778654287,65.1,Stub
Armand Chouffet,France,779061005,65.1,Start
Kofi Yamgnane,France,779240977,65.1,C
Pascal Lamy,France,779463000,65.1,C
Arthur Moulin,France,779645218,65.1,Stub
Jean-Michel Baylet,France,779762219,65.1,Stub
Jules Simon,France,779942096,65.1,C
Edmond Blanc,France,780115437,65.1,Stub
Jean-Baptiste Lacoste,France,780140960,65.1,Stub
Louis Lafferre,France,780578651,65.1,Stub
Jean Leguay,France,780620504,65.1,Start
Joseph Wresinski,France,780661975,65.1,Start
François Fortassin,France,780763793,65.1,Stub
Alfred Joseph Naquet,France,780846384,65.1,Start
Patrick Kanner,France,780949590,65.1,Stub
Michel d'Ornano,France,780984564,65.1,Stub
Robert Poujade,France,780984614,65.1,Stub
Georges Theil,France,781076840,65.1,Stub
Jean-Nicolas Bouilly,France,781126491,65.1,Start
Jules Anglès,France,781300690,65.1,Start
Dominique Joseph Garat,France,781902410,65.1,C
Victor François de Montchenu,France,782074765,65.1,Start
Ernest Chénière,France,782345492,65.1,Stub
Gian Paolo Borghetti,France,782407882,65.1,C
Antoine Dorfeuille,France,782434181,65.1,Start
David Assouline,France,782537223,65.1,Start
Olympe Audouard,France,782559711,65.1,Stub
Justin de Selves,France,782645436,65.1,Stub
Antoine du Verdier,France,782884178,65.1,Start
Philippe Hurault de Cheverny,France,782884198,65.1,Start
Jacques Marquet de Montbreton de Norvins,France,782884346,65.1,Stub
"Bonabes, Count of Rougé",France,782963427,65.1,Stub
Pierre Étienne Bourgeois de Boynes,France,782996380,65.1,Start
Camille Teisseire,France,783132477,65.1,Start
Augustin Pouyer-Quertier,France,783211240,65.1,Stub
Charles Huntziger,France,783252928,65.1,Start
Marc-René de Voyer de Paulmy d'Argenson (1652–1721),France,783325106,65.1,C
Marie-Christine Arnautu,France,783477649,65.1,Stub
Jean-Baptiste Bienvenu-Martin,France,783546348,65.1,Start
Pierre Broussel,France,783546608,65.1,Stub
André Frédéric Hartmann,France,783564312,65.1,Stub
Michel Craplet,France,783604669,65.1,Stub
Paul-Henri-Benjamin d'Estournelles de Constant,France,783685480,65.1,Start
Paul Copin-Albancelli,France,783903065,65.1,Start
César Campinchi,France,783975863,65.1,Start
Yannick Jadot,France,784217962,65.1,Start
Tanneguy Duchâtel,France,784250322,65.1,Stub
Édouard Grinda,France,784313465,65.1,Stub
Charles-Claude Flahaut de la Billaderie,France,784642638,65.1,Stub
Célestin Hennion,France,784658270,65.1,C
Yann Fouéré,France,784715608,65.1,Start
Robert Fournier-Sarlovèze,France,784723517,65.1,Stub
Boris Fraenkel,France,784725912,65.1,Start
Jean Alfred Fraissinet,France,784726597,65.1,B
Michel Mathieu (French politician),France,784827222,65.1,Stub
"Gabriel Paul Othenin de Cléron, comte d'Haussonville",France,784838102,65.1,Start
Daniel Gluckstein,France,785165365,65.1,Start
Lucien Le Foyer,France,785570641,65.1,C
Severiano de Heredia,France,785573614,65.1,C
Jean-Jacques Delvaux,France,785589199,65.1,Stub
Charles Humbert,France,785930159,65.1,Start
Paul Marchandeau,France,785953239,65.1,C
Jean Foyer,France,786074709,65.1,Start
Georges Catroux,France,786203277,65.1,Start
Lionel Stoléru,France,786290758,65.1,Start
François de La Rocque,France,786324279,65.1,C
Anne du Bourg,France,786343821,65.1,Stub
Adrienne Horvath,France,786387939,65.1,Stub
Michèle Rivasi,France,786388701,65.1,Start
Leila Aïchi,France,786390688,65.1,Stub
Jacqueline Alduy,France,786390721,65.1,Stub
Patricia Morhet-Richaud,France,786393127,65.1,Stub
David Rachline,France,786490483,65.1,Stub
Claude Érignac,France,786515396,65.1,Stub
Patalione Kanimoa,France,786575249,65.1,Stub
Henri de Kérillis,France,786578705,65.1,GA
Victor Basch,France,786588699,65.1,Start
"Charles Louis Huguet, marquis de Sémonville",France,786643800,65.1,Start
Mark Fredriksen,France,786708957,65.1,Start
Pierre Dharréville,France,786757777,65.1,Stub
André Lajoinie,France,786809747,65.1,Stub
Émile Flourens,France,786836096,65.1,Start
Henri Gouraud (general),France,786860127,65.1,C
Pierre Pujo,France,786868784,65.1,Stub
Vaucluse's 3rd constituency,France,786973863,65.1,Start
Léon Bourgeois,France,786990600,65.1,C
List of Presidents of the National Convention,France,787197662,65.1,FA
Jean Madiran,France,787201596,65.1,C
"Jean-Louis Masson (politician, 1947)",France,787279869,65.1,Stub
Daniel Dubois,France,787291035,65.1,Stub
Jean-Paul Amoudry,France,787294113,65.1,Stub
Jean Boyer (politician),France,787294172,65.1,Stub
The Last Moments of Napoleon,France,787355634,65.1,Stub
La France pour la vie,France,787356056,65.1,Start
Émile (novel),France,787356327,65.1,Stub
Template:France-poli-bio-book-stub,France,787360134,65.1,Stub
Charles Millon,France,787445020,65.1,Start
Philippe Henriot,France,787485697,65.1,C
Jean Pierre-Bloch,France,787529786,65.1,Start
Frédéric Petit (19th-century politician),France,787530960,65.1,Stub
Hélène Franco,France,787564273,65.1,Stub
Jean-Bernard Raimond,France,787668821,65.1,Start
Adolphe Vuitry,France,787716198,65.1,C
Pierre Messmer,France,787866726,65.1,B
Édith Cresson,France,787866769,65.1,C
Henri Pozzi,France,787969567,65.1,Stub
Hélène Pelosse,France,787999731,65.1,Start
Monique Barbut,France,788018699,65.1,Stub
Saucisse,France,788086888,65.1,C
Philippe Saunier,France,788088442,65.1,Start
Liêm Hoang Ngoc,France,788190525,65.1,Stub
André-Hercule de Fleury,France,788206087,65.1,C
Michel d'Aillières,France,788248646,65.1,Stub
Hubert Bourgin,France,788270212,65.1,Start
Michel Charasse,France,788279410,65.1,Stub
Society of the Friends of Truth,France,788347841,65.1,B
Luc Carvounas,France,788467459,65.1,Stub
Gaspard II de Coligny,France,788517891,65.1,C
Charles Berthézenne,France,788626221,65.1,Stub
Adrien Zeller,France,788793519,65.1,Stub
Agnès Thill,France,788793526,65.1,Stub
Aina Kuric,France,788793534,65.1,Stub
Alain David (politician),France,788793648,65.1,Stub
Alain Péréa,France,788793813,65.1,Stub
Albert Likuvalu,France,788793855,65.1,Stub
André Chassaigne,France,788793956,65.1,Stub
André Gerin,France,788793973,65.1,Stub
André Villiers,France,788794010,65.1,Stub
André Wojciechowski,France,788794022,65.1,Stub
Anissa Khedher,France,788794028,65.1,Stub
Annaïg Le Meur,France,788794031,65.1,Stub
Anne Blanc,France,788794035,65.1,Stub
Anne Grommerch,France,788794055,65.1,Stub
Anne-Christine Lang,France,788794064,65.1,Stub
Anne-France Brunet,France,788794066,65.1,Stub
Anne-Laure Cattelot,France,788794073,65.1,Stub
Anne-Marie Payet,France,788794081,65.1,Stub
Annie Chapelier,France,788794096,65.1,Stub
Annie Genevard,France,788794100,65.1,Stub
Anthony Cellier,France,788794109,65.1,Stub
Antoine Rufenacht,France,788794128,65.1,Stub
Arnaud Viala,France,788794241,65.1,Stub
Ary Chalus,France,788794250,65.1,Stub
Aude Amadou,France,788794255,65.1,Stub
Aude Luquet,France,788794262,65.1,Stub
Aurélien Taché,France,788794289,65.1,Stub
Barbara Bessot-Ballot,France,788794305,65.1,Stub
Belkhir Belhaddad,France,788794326,65.1,Stub
Benjamin Dirx,France,788794330,65.1,Stub
Benoît Potterie,France,788794363,65.1,Stub
Bernard Bosson,France,788794382,65.1,Stub
Bertrand Sorre,France,788794497,65.1,Stub
Blandine Brocard,France,788794503,65.1,Stub
Boris Vallaud,France,788794512,65.1,Stub
Brahim Hammouche,France,788794693,65.1,Stub
Brigitte Bourguignon,France,788794712,65.1,Stub
Brigitte Liso,France,788794730,65.1,Stub
Bruno Duvergé,France,788794749,65.1,Stub
Bruno Fuchs,France,788794753,65.1,Stub
Bruno Millienne,France,788794782,65.1,Stub
Bruno Questel,France,788794785,65.1,Stub
Bruno Retailleau,France,788794792,65.1,Stub
Buon Tan,France,788794811,65.1,Stub
Béatrice Piron,France,788794825,65.1,Stub
Carole Bureau-Bonnard,France,788794871,65.1,Stub
Carole Grandjean,France,788794879,65.1,Stub
Catherine Kamowski,France,788794932,65.1,Stub
Catherine Morin-Desailly,France,788798031,65.1,Stub
Catherine Osson,France,788798038,65.1,Stub
Cendra Motin,France,788798075,65.1,Stub
Chantal Robin-Rodrigo,France,788798106,65.1,Stub
Charlotte Lecocq,France,788798156,65.1,Stub
Christelle Dubos,France,788798174,65.1,Stub
Christine Cloarec,France,788798286,65.1,Stub
Christine Hennion,France,788798291,65.1,Stub
Christophe Di Pompeo,France,788798342,65.1,Stub
Christophe Lejeune,France,788798362,65.1,Stub
Éric Woerth,France,788798423,65.1,C
Éric Jalton,France,788798445,65.1,Stub
Éric Girardin,France,788798449,65.1,Stub
Émilie Guerel,France,788798499,65.1,Stub
Émile Zuccarelli,France,788798505,65.1,Start
Yves Pozzo di Borgo,France,788798603,65.1,Start
Yves Détraigne,France,788798628,65.1,Stub
Yves Daniel,France,788798640,65.1,Stub
Yves Blein,France,788798654,65.1,Stub
Yvan Lachaud,France,788798662,65.1,Stub
Yolaine de Courson,France,788798664,65.1,Stub
Yannick Kerlogot,France,788798676,65.1,Stub
Yannick Haury,France,788798680,65.1,Stub
Yann Wehrling,France,788798687,65.1,Start
Xavier Roseren,France,788798711,65.1,Stub
Xavier Paluszkiewicz,France,788798715,65.1,Stub
Xavier Batut,France,788798733,65.1,Stub
Véronique Riotton,France,788798739,65.1,Stub
Véronique Besse,France,788798758,65.1,Stub
Vincent Ledoux,France,788799274,65.1,Stub
Vincent Bru,France,788799287,65.1,Stub
Victorin Lurel,France,788799334,65.1,Stub
Valérie Thomas,France,788799343,65.1,Stub
Valérie Oppelt,France,788799366,65.1,Stub
Valéria Faure-Muntian,France,788799404,65.1,Stub
Thomas Mesnier,France,788799427,65.1,Stub
Thomas Gassilloud,France,788799433,65.1,Stub
Thierry Michels,France,788799443,65.1,Stub
Thierry Benoit,France,788799481,65.1,Stub
Sébastien Nadot,France,788799495,65.1,Stub
Sébastien Lecornu,France,788799501,65.1,Stub
Sébastien Cazenove,France,788799521,65.1,Stub
Sylvie Charrière,France,788799552,65.1,Stub
Stéphanie Kerbarh,France,788799584,65.1,Stub
Stéphane Testé,France,788799605,65.1,Stub
Stéphane Peu,France,788799614,65.1,Stub
Stéphane Mazars,France,788799618,65.1,Stub
Stéphane Demilly,France,788799634,65.1,Stub
Sophie Primas,France,788799662,65.1,Stub
Sophie Panonacle,France,788799666,65.1,Stub
Sophie Mette,France,788799670,65.1,Stub
Sophie Beaudouin-Hubière,France,788799694,65.1,Stub
Simon Renucci,France,788799728,65.1,Stub
Sergio Coronado,France,788799746,65.1,Stub
Serge Lepeltier,France,788799771,65.1,Stub
Sereine Mauborgne,France,788799801,65.1,Stub
Sandrine Mörch,France,788799821,65.1,Stub
Sandrine Le Feur,France,788799831,65.1,Stub
Sandrine Josso,France,788799835,65.1,Stub
Sandra Marsaud,France,788799842,65.1,Stub
Sacha Houlié,France,788799861,65.1,Stub
Sabine Thillaye,France,788799866,65.1,Stub
Sabine Herold,France,788799876,65.1,Start
Rémy Rebeyrotte,France,788799884,65.1,Stub
Rudy Salles,France,788799908,65.1,Stub
Roselle Cros,France,788799921,65.1,Stub
Romain Grau,France,788799935,65.1,Stub
Roland Muzeau,France,788799950,65.1,Stub
Rodrigue Kokouendo,France,788799993,65.1,Stub
Renaud Muselier,France,788800206,65.1,Stub
Renaud Donnedieu de Vabres,France,788800211,65.1,C
Pierre-Alain Raphan,France,788800273,65.1,Stub
Pierre-Alain Muet,France,788800276,65.1,Stub
Pierre Moscovici,France,788800296,65.1,C
Pierre Lellouche,France,788802897,65.1,Start
Pierre Gosnat,France,788802931,65.1,Stub
Pierre Cordier (politician),France,788802940,65.1,Stub
Pierre Cabaré,France,788802957,65.1,Stub
Philippe Michel-Kleisbauer,France,788805048,65.1,Stub
Philippe Latombe,France,788805077,65.1,Stub
Philippe Huppé,France,788805090,65.1,Stub
Philippe Folliot,France,788805115,65.1,Stub
Philippe Chassaing,France,788805154,65.1,Stub
Philippe Chalumeau,France,788805163,65.1,Stub
Philippe Bolo,France,788805176,65.1,Stub
Philippe Berta,France,788805182,65.1,Stub
Perrine Goulet,France,788805203,65.1,Stub
Paul Molac,France,788805235,65.1,Stub
Patrick Mignola,France,788805264,65.1,Stub
Patrick Braouezec,France,788805297,65.1,Stub
Patricia Mirallès,France,788805316,65.1,Stub
Patricia Gallerneau,France,788805320,65.1,Stub
Patrice Perrot,France,788805335,65.1,Stub
Patrice Anato,France,788805361,65.1,Stub
Pascale Fontenel-Personne,France,788805395,65.1,Stub
Pascale Boyer,France,788805405,65.1,Stub
Pascal Bois,France,788805462,65.1,Stub
Olivier Véran,France,788805469,65.1,Stub
Olivier Marleix,France,788805474,65.1,Stub
Olivier Jardé,France,788805483,65.1,Stub
Olivier Gaillard,France,788805484,65.1,Stub
Olivier Dassault,France,788805500,65.1,Start
Nicole Le Peih,France,788805541,65.1,Stub
Nicolas Turquois,France,788805581,65.1,Stub
Nicolas Perruchot,France,788805609,65.1,Stub
Nicolas Démoulin,France,788805620,65.1,Stub
Natalia Pouzyreff,France,788805662,65.1,Stub
Nadia Hai,France,788805686,65.1,Stub
Nadia Essayan,France,788805688,65.1,Stub
Muguette Dini,France,788805707,65.1,Stub
Mostapha Laabid,France,788805723,65.1,Stub
Monique Orphé,France,788805733,65.1,Stub
Monique Iborra,France,788805740,65.1,Stub
Mickaël Nogal,France,788805788,65.1,Stub
Michèle de Vaucouleurs,France,788805794,65.1,Stub
Michèle Peyron,France,788805803,65.1,Stub
Michèle Crouzet,France,788805813,65.1,Stub
Michel Vaxès,France,788805852,65.1,Start
Michel Ménard,France,788805905,65.1,Stub
Michel Lauzzana,France,788805953,65.1,Stub
Michel Larive,France,788805959,65.1,Stub
Michel Issindou,France,788805962,65.1,Stub
Michel Fanget,France,788806003,65.1,Stub
Michel Delpon,France,788806027,65.1,Stub
Michel Castellani,France,788806036,65.1,Stub
Meyer Habib,France,788806066,65.1,Stub
Maxime Gremetz,France,788806071,65.1,Stub
Maurice Leroy,France,788806087,65.1,Stub
Maud Petit,France,788806092,65.1,Stub
Matthieu Orphelin,France,788806097,65.1,Stub
Martine Leguille-Balloy,France,788806153,65.1,Stub
Marjolaine Meynier-Millefert,France,788806186,65.1,Stub
Marietta Karamanli,France,788806228,65.1,Stub
Marie-Pierre Rixain,France,788806259,65.1,Stub
Marie-Lou Marcel,France,788806281,65.1,Stub
Marie-Hélène Amiable,France,788806311,65.1,Stub
Marie-Christine Verdier-Jouclas,France,788806338,65.1,Stub
Marie-Annick Duchêne,France,788806364,65.1,Stub
Marie-Ange Magne,France,788806379,65.1,Stub
Marie Guévenoux,France,788806396,65.1,Stub
Marguerite Deprez-Audebert,France,788806410,65.1,Stub
Marcel Rogemont,France,788806420,65.1,Stub
Marc Vampa,France,788806441,65.1,Stub
Marc Goua,France,788806464,65.1,Stub
Marc Delatte,France,788807205,65.1,Stub
Loîc Dombreval,France,788807312,65.1,Stub
Liliane Tanguy,France,788807389,65.1,Stub
Laurent Saint-Martin,France,788807417,65.1,Stub
Laurent Pietraszewski,France,788807420,65.1,Stub
Laurent Garcia,France,788807433,65.1,Stub
Laurence Vanceunebrock-Mialon,France,788807460,65.1,Stub
Laurence Gayte,France,788807472,65.1,Stub
Julien Dray,France,788807563,65.1,Start
Julien Borowczyk,France,788807573,65.1,Stub
Joël Aviragnet,France,788807614,65.1,Stub
José Evrard,France,788807620,65.1,Stub
Joseph Kergueris,France,788807645,65.1,Stub
Joaquim Pueyo,France,788807658,65.1,Stub
Jennifer de Temmerman,France,788807673,65.1,Stub
Jeanny Marc,France,788807680,65.1,Stub
Jean-René Marsac,France,788807737,65.1,Stub
